ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Forma de Vinculación,Tipo de Vinculación,latitud-longitud
307466,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307467,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307468,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307469,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307470,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307471,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307472,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307473,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307474,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307475,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.875831539 3.3737278744)
307476,,0,0,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.875831539 3.3737278744)
307478,,2004,10,5,50680,SAN CARLOS DE GUAROA,META,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2414091237 3.7105366396)
307483,,0,0,0,50680,SAN CARLOS DE GUAROA,META,PIEDEMONTE LLANERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2414091237 3.7105366396)
307484,,0,0,0,50680,SAN CARLOS DE GUAROA,META,PIEDEMONTE LLANERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2414091237 3.7105366396)
307485,,2000,11,1,50606,RESTREPO,META,PIEDEMONTE LLANERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.5646041828 4.2607319937)
307486,,2003,7,29,50606,RESTREPO,META,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.5646041828 4.2607319937)
307489,,2002,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,GUERRILLA,FARC,0,1,0,0,1,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307492,,2005,3,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307493,,2005,10,13,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307494,,2005,7,10,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307495,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307496,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307497,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307498,,1993,10,31,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307499,,1999,10,20,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307500,,2000,12,27,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307501,,2001,5,11,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307503,,2003,10,10,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307504,,2005,1,24,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307505,,2005,1,24,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307506,,2005,2,5,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307507,,2006,1,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307508,,2006,6,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,2,MÚLTIPLE,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307510,,2007,1,20,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307511,,2007,2,26,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307512,,2007,5,7,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307513,,2008,4,6,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC),0,0,0,0,0,0,0,0,0,,,1,INDIVIDUAL,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307514,,2009,1,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307515,,2009,1,2,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307516,,2009,12,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307517,,2010,1,6,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307518,,2011,2,8,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307519,,2012,2,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307520,,2000,6,17,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307522,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307523,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307524,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307525,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307526,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307527,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307528,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307529,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307530,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307531,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307532,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307533,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307534,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307535,,2014,7,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307536,,2012,6,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307537,,2010,3,8,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307538,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307539,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307540,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307541,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307542,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307543,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307544,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307545,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307546,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307547,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307548,,2005,1,1,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307549,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307550,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307551,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307552,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307553,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307554,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307555,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307556,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307557,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307558,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307559,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307560,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307561,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307562,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307563,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307564,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307565,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307566,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307567,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307568,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307569,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307570,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307571,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307572,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307573,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307574,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307575,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307576,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,UTILIZACIÓN,POINT (-73.2065133275 2.9397436759)
307577,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
307578,,1998,2,15,50590,PUERTO RICO,META,ARIARI GUAYABERO,COACCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-73.2065133275 2.9397436759)
307579,,0,0,0,50590,PUERTO RICO,META,ARIARI GUAYABERO,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-73.2065133275 2.9397436759)
